iter,bad_orientation,base_height,total_falls,rolling50_falls,mean_reward,mean_episode_length,terrain_levels
1807,99.5000,0.0000,99.5000,106.4533,-0.3700,34.4000,0.0000
1808,99.3750,0.0000,99.3750,105.5300,-0.3400,36.9600,0.0000
1809,96.2917,0.0000,96.2917,104.8983,-0.3600,58.2300,0.0000
1810,128.4583,0.0000,128.4583,105.0842,-0.6700,53.9900,0.0000
1811,126.7083,0.0000,126.7083,105.2942,-0.7600,39.5800,0.0000
1812,118.1667,0.0000,118.1667,105.3975,-0.7000,31.7300,0.0000
1813,111.5000,0.0000,111.5000,105.4125,-0.5100,21.4800,0.0000
1814,109.9167,0.0000,109.9167,105.4258,-0.5600,31.7700,0.0000
1815,105.8333,0.0000,105.8333,105.4025,-0.5800,25.1600,0.0000
1816,105.3333,0.0000,105.3333,105.4392,-0.6100,38.8100,0.0000
1817,103.4167,0.0000,103.4167,105.4050,-0.5300,29.1600,0.0000
1818,102.4167,0.0000,102.4167,104.8592,-0.6300,33.5900,0.0000
1819,99.1667,0.0000,99.1667,104.2000,-0.5700,26.1400,0.0000
1820,114.3333,0.0000,114.3333,104.0675,-0.8400,88.8900,0.0000
1821,134.6250,0.0000,134.6250,104.4208,-0.6200,32.9900,0.0000
1822,119.3333,0.0000,119.3333,104.4875,-0.5800,22.8900,0.0000
1823,113.0000,0.0000,113.0000,104.4525,-0.5200,31.4800,0.0000
1824,112.4583,0.0000,112.4583,104.4467,-0.4700,26.8600,0.0000
1825,109.5417,0.0000,109.5417,104.4308,-0.6100,22.0500,0.0000
1826,108.0000,0.0000,108.0000,104.4367,-0.5600,31.5100,0.0000
1827,108.1667,0.0000,108.1667,104.5525,-0.5900,24.1400,0.0000
1828,106.2917,0.0000,106.2917,104.5242,-0.4300,30.5100,0.0000
1829,105.1667,0.0000,105.1667,103.8817,-0.8200,41.8400,0.0000
1830,104.8333,0.0000,104.8333,103.5875,-0.4500,53.8200,0.0000
1831,139.7917,0.0000,139.7917,104.1075,-0.6400,68.5300,0.0000
1832,134.5833,0.0000,134.5833,104.6483,-0.7000,30.6500,0.0000
1833,124.9167,0.0000,124.9167,105.0708,-0.5800,30.5400,0.0000
1834,118.5000,0.0000,118.5000,105.4283,-0.4800,21.5800,0.0000
1835,116.5833,0.0000,116.5833,105.8225,-0.5200,27.1200,0.0000
1836,114.2500,0.0000,114.2500,106.2150,-0.5400,21.9100,0.0000
1837,113.5833,0.0000,113.5833,106.6683,-0.6500,37.7500,0.0000
1838,113.0000,0.0000,113.0000,107.1925,-0.4400,28.4000,0.0000
1839,111.2917,0.0000,111.2917,107.0733,-0.4500,26.9400,0.0000
1840,107.6667,0.0000,107.6667,106.9200,-0.5100,36.9500,0.0000
1841,126.7500,0.0000,126.7500,107.4067,-0.6900,73.4000,0.0000
1842,142.7083,0.0000,142.7083,108.3850,-0.8800,38.4800,0.0000
1843,127.2083,0.0000,127.2083,109.1467,-0.5300,27.2600,0.0000
1844,124.5833,0.0000,124.5833,109.8850,-0.7000,23.4900,0.0000
1845,121.8750,0.0000,121.8750,110.6558,-0.5200,24.4800,0.0000
1846,120.3750,0.0000,120.3750,111.4333,-0.6300,26.2100,0.0000
1847,120.5000,0.0000,120.5000,112.2733,-0.4600,30.9500,0.0000
1848,120.2917,0.0000,120.2917,113.1550,-0.5800,31.2000,0.0000
1849,119.7083,0.0000,119.7083,113.7342,-0.6600,34.1400,0.0000
1850,118.2083,0.0000,118.2083,113.6475,-0.8900,34.7300,0.0000
1851,118.7500,0.0000,118.7500,113.8300,-0.4700,34.0100,0.0000
1852,149.2083,0.0000,149.2083,114.8150,-0.9300,43.7500,0.0000
1853,137.5417,0.0000,137.5417,115.5867,-0.5400,33.1800,0.0000
1854,124.6250,0.0000,124.6250,116.1192,-0.6900,19.5200,0.0000
1855,119.5000,0.0000,119.5000,116.5433,-0.4400,23.2900,0.0000
1856,118.0833,0.0000,118.0833,116.9183,-0.5900,24.8200,0.0000
1857,117.5833,0.0000,117.5833,117.2800,-0.7300,26.8500,0.0000
1858,112.5000,0.0000,112.5000,117.5425,-0.5900,25.2300,0.0000
1859,110.9167,0.0000,110.9167,117.8350,-0.4900,28.0800,0.0000
1860,108.1667,0.0000,108.1667,117.4292,-0.3600,31.7100,0.0000
1861,106.7917,0.0000,106.7917,117.0308,-0.5700,24.3600,0.0000
1862,123.4583,0.0000,123.4583,117.1367,-0.9800,109.1200,0.0000
1863,132.5417,0.0000,132.5417,117.5575,-0.6600,40.2500,0.0000
1864,117.6250,0.0000,117.6250,117.7117,-0.5200,20.1900,0.0000
1865,114.7917,0.0000,114.7917,117.8908,-0.6100,20.2300,0.0000
1866,106.8333,0.0000,106.8333,117.9208,-0.3700,32.7200,0.0000
1867,101.7083,0.0000,101.7083,117.8867,-0.6400,28.9500,0.0000
1868,99.4583,0.0000,99.4583,117.8275,-0.5200,27.7700,0.0000
1869,97.0417,0.0000,97.0417,117.7850,-0.5100,28.1800,0.0000
1870,90.2083,0.0000,90.2083,117.3025,-0.3500,28.6500,0.0000
1871,86.1250,0.0000,86.1250,116.3325,-0.4100,29.4400,0.0000
1872,86.9583,0.0000,86.9583,115.6850,-0.2500,79.1900,0.0000
1873,128.3750,0.0000,128.3750,115.9925,-0.7400,66.7200,0.0000
1874,112.8750,0.0000,112.8750,116.0008,-0.7800,42.0000,0.0000
1875,99.4167,0.0000,99.4167,115.7983,-0.7000,34.7300,0.0000
1876,88.6667,0.0000,88.6667,115.4117,-0.3900,34.9000,0.0000
1877,80.7500,0.0000,80.7500,114.8633,-0.5700,32.4500,0.0000
1878,74.7500,0.0000,74.7500,114.2325,-0.5700,28.7100,0.0000
1879,69.1667,0.0000,69.1667,113.5125,-0.5500,27.8200,0.0000
1880,64.1667,0.0000,64.1667,112.6992,-0.6600,27.5500,0.0000
1881,59.9167,0.0000,59.9167,111.1017,-0.4600,34.6600,0.0000
1882,58.4167,0.0000,58.4167,109.5783,-0.5400,25.6200,0.0000
1883,96.1667,0.0000,96.1667,109.0033,-1.3600,120.0200,0.0000
1884,110.1250,0.0000,110.1250,108.8358,-0.6900,51.4500,0.0000
1885,99.1667,0.0000,99.1667,108.4875,-0.5800,34.5700,0.0000
1886,93.5833,0.0000,93.5833,108.0742,-0.3100,38.9500,0.0000
1887,89.8750,0.0000,89.8750,107.6000,-0.4500,30.7300,0.0000
1888,84.6667,0.0000,84.6667,107.0333,-0.7100,33.8300,0.0000
1889,84.7083,0.0000,84.7083,106.5017,-0.4500,26.3500,0.0000
1890,84.4167,0.0000,84.4167,106.0367,-0.4400,37.7000,0.0000
1891,84.2500,0.0000,84.2500,105.1867,-0.4100,29.1600,0.0000
1892,82.9583,0.0000,82.9583,103.9917,-0.3700,41.6800,0.0000
1893,90.9583,0.0000,90.9583,103.2667,-0.9200,86.0800,0.0000
1894,138.7917,0.0000,138.7917,103.5508,-1.0200,56.0600,0.0000
1895,124.4167,0.0000,124.4167,103.6017,-0.5300,34.5500,0.0000
1896,118.8333,0.0000,118.8333,103.5708,-0.8000,26.7100,0.0000
1897,117.7917,0.0000,117.7917,103.5167,-0.6200,20.4200,0.0000
1898,117.7500,0.0000,117.7500,103.4658,-0.6300,29.7700,0.0000
1899,116.0417,0.0000,116.0417,103.3925,-0.4400,36.3800,0.0000
1900,115.5000,0.0000,115.5000,103.3383,-0.3800,26.6500,0.0000
1901,116.7500,0.0000,116.7500,103.2983,-0.5700,30.6200,0.0000
1902,116.1250,0.0000,116.1250,102.6367,-0.4500,24.9800,0.0000
1903,115.6250,0.0000,115.6250,102.1983,-0.6100,23.0200,0.0000
1904,142.0417,0.0000,142.0417,102.5467,-0.3300,70.0100,0.0000
1905,144.3333,0.0000,144.3333,103.0433,-0.4600,42.8100,0.0000
1906,135.2083,0.0000,135.2083,103.3858,-0.6300,22.5200,0.0000
1907,132.2083,0.0000,132.2083,103.6783,-0.6900,25.5400,0.0000
1908,129.9167,0.0000,129.9167,104.0267,-0.6500,19.5300,0.0000
1909,128.6250,0.0000,128.6250,104.3808,-0.5400,28.1700,0.0000
1910,129.2500,0.0000,129.2500,104.8025,-0.6000,23.4600,0.0000
1911,127.0417,0.0000,127.0417,105.2075,-0.5900,29.6900,0.0000
1912,122.7917,0.0000,122.7917,105.1942,-0.4700,28.8000,0.0000
1913,121.0833,0.0000,121.0833,104.9650,-0.5700,24.4000,0.0000
1914,128.0833,0.0000,128.0833,105.1742,-1.0500,63.1500,0.0000
1915,149.4167,0.0000,149.4167,105.8667,-0.4400,40.6400,0.0000
1916,134.2917,0.0000,134.2917,106.4158,-0.4300,31.7300,0.0000
1917,125.7917,0.0000,125.7917,106.8975,-0.5500,21.5700,0.0000
1918,121.5417,0.0000,121.5417,107.3392,-0.4900,26.2100,0.0000
1919,117.9583,0.0000,117.9583,107.7575,-0.5100,29.9200,0.0000
1920,118.2917,0.0000,118.2917,108.3192,-0.5300,22.4400,0.0000
1921,113.7083,0.0000,113.7083,108.8708,-0.4900,23.3400,0.0000
1922,108.1250,0.0000,108.1250,109.2942,-0.3700,35.0400,0.0000
1923,107.1667,0.0000,107.1667,108.8700,-0.3600,34.2500,0.0000
1924,102.4167,0.0000,102.4167,108.6608,-0.6900,27.1800,0.0000
1925,128.3333,0.0000,128.3333,109.2392,-0.5600,67.4100,0.0000
1926,127.1250,0.0000,127.1250,110.0083,-0.5500,29.4500,0.0000
1927,115.9583,0.0000,115.9583,110.7125,-0.5400,30.7900,0.0000
1928,107.7500,0.0000,107.7500,111.3725,-0.4600,36.6800,0.0000
1929,103.1667,0.0000,103.1667,112.0525,-0.4500,22.5800,0.0000
1930,104.0833,0.0000,104.0833,112.8508,-0.4800,29.5800,0.0000
1931,99.1667,0.0000,99.1667,113.6358,-0.4300,27.2300,0.0000
1932,98.6250,0.0000,98.6250,114.4400,-0.6700,30.7100,0.0000
1933,94.3333,0.0000,94.3333,114.4033,-0.5100,32.4800,0.0000
1934,92.6250,0.0000,92.6250,114.0533,-0.4800,32.8800,0.0000
1935,106.1250,0.0000,106.1250,114.1925,-0.8900,110.0800,0.0000
1936,134.5417,0.0000,134.5417,115.0117,-0.8400,53.2300,0.0000
1937,122.4167,0.0000,122.4167,115.6625,-0.2600,44.2400,0.0000
1938,115.1667,0.0000,115.1667,116.2725,-0.5600,22.9600,0.0000
1939,116.5000,0.0000,116.5000,116.9083,-0.5700,24.5600,0.0000
1940,113.2500,0.0000,113.2500,117.4850,-0.5200,26.6900,0.0000
1941,109.2917,0.0000,109.2917,117.9858,-0.4200,34.6000,0.0000
1942,107.2500,0.0000,107.2500,118.4717,-0.4800,27.9400,0.0000
1943,109.2500,0.0000,109.2500,118.8375,-0.4700,32.2700,0.0000
1944,106.7500,0.0000,106.7500,118.1967,-0.4500,29.8900,0.0000
1945,104.3750,0.0000,104.3750,117.7958,-0.4800,47.7100,0.0000
1946,134.4167,0.0000,134.4167,118.1075,-0.2700,73.3900,0.0000
1947,132.8333,0.0000,132.8333,118.4083,-0.5500,32.5300,0.0000
1948,123.2083,0.0000,123.2083,118.5175,-0.8800,23.3400,0.0000
1949,115.9583,0.0000,115.9583,118.5158,-0.5600,23.9100,0.0000
1950,112.6250,0.0000,112.6250,118.4583,-0.4000,24.8100,0.0000
1951,108.2083,0.0000,108.2083,118.2875,-0.4100,28.0200,0.0000
1952,105.6250,0.0000,105.6250,118.0775,-0.4300,35.4300,0.0000
1953,98.8333,0.0000,98.8333,117.7417,-0.3600,27.8700,0.0000
1954,96.1667,0.0000,96.1667,116.8242,-0.5200,29.7200,0.0000
1955,91.2917,0.0000,91.2917,115.7633,-0.3500,42.8600,0.0000
1956,103.7083,0.0000,103.7083,115.1333,-0.7000,127.9600,0.0000
1957,123.5833,0.0000,123.5833,114.9608,-0.3100,61.6400,0.0000
1958,105.2500,0.0000,105.2500,114.4675,-0.5700,29.4000,0.0000
1959,97.5417,0.0000,97.5417,113.8458,-0.5500,24.0000,0.0000
1960,95.6250,0.0000,95.6250,113.1733,-0.5400,25.1500,0.0000
1961,93.3750,0.0000,93.3750,112.5000,-0.3800,27.9900,0.0000
1962,89.5833,0.0000,89.5833,111.8358,-0.3100,39.9700,0.0000
1963,87.0833,0.0000,87.0833,111.1558,-0.4800,29.5000,0.0000
1964,85.5833,0.0000,85.5833,110.3058,-0.5800,32.7000,0.0000
1965,89.0417,0.0000,89.0417,109.0983,-0.5500,25.0700,0.0000
1966,87.3750,0.0000,87.3750,108.1600,-0.5800,68.6300,0.0000
1967,128.7500,0.0000,128.7500,108.2192,-0.9500,87.9000,0.0000
1968,122.6667,0.0000,122.6667,108.2417,-0.4200,43.4000,0.0000
1969,113.4583,0.0000,113.4583,108.1517,-0.3900,27.0900,0.0000
1970,111.5417,0.0000,111.5417,108.0167,-0.6700,29.2700,0.0000
1971,109.1667,0.0000,109.1667,107.9258,-0.5300,24.0800,0.0000
1972,108.0833,0.0000,108.0833,107.9250,-0.7600,28.2000,0.0000
1973,107.4167,0.0000,107.4167,107.9300,-0.5200,26.6900,0.0000
1974,107.7083,0.0000,107.7083,108.0358,-0.6500,27.1100,0.0000
1975,103.2917,0.0000,103.2917,107.5350,-0.6800,35.0000,0.0000
1976,101.9583,0.0000,101.9583,107.0317,-0.4500,37.1500,0.0000
1977,124.8750,0.0000,124.8750,107.2100,-0.8700,68.4000,0.0000
1978,137.7083,0.0000,137.7083,107.8092,-0.4200,46.0800,0.0000
1979,124.2500,0.0000,124.2500,108.2308,-0.5800,24.3600,0.0000
1980,120.2500,0.0000,120.2500,108.5542,-0.4600,28.2300,0.0000
1981,117.5000,0.0000,117.5000,108.9208,-0.5700,22.9800,0.0000
1982,116.9583,0.0000,116.9583,109.2875,-0.6000,23.4700,0.0000
1983,112.8333,0.0000,112.8333,109.6575,-0.5100,23.5800,0.0000
1984,112.8333,0.0000,112.8333,110.0617,-0.4100,25.7100,0.0000
1985,113.7917,0.0000,113.7917,110.2150,-0.4800,25.3000,0.0000
1986,112.5417,0.0000,112.5417,109.7750,-0.4700,25.1600,0.0000
1987,111.5000,0.0000,111.5000,109.5567,-0.3700,58.2300,0.0000
1988,147.2917,0.0000,147.2917,110.1992,-0.6700,42.4200,0.0000
1989,134.4167,0.0000,134.4167,110.5575,-0.8900,47.7300,0.0000
1990,126.8333,0.0000,126.8333,110.8292,-0.6900,20.4600,0.0000
1991,121.1250,0.0000,121.1250,111.0658,-0.6200,28.8200,0.0000
1992,120.4167,0.0000,120.4167,111.3292,-0.5800,28.7200,0.0000
1993,117.8333,0.0000,117.8333,111.5008,-0.5500,22.9900,0.0000
1994,115.7500,0.0000,115.7500,111.6808,-0.5100,28.5600,0.0000
1995,111.7917,0.0000,111.7917,111.8292,-0.3800,33.7900,0.0000
1996,109.8750,0.0000,109.8750,111.3383,-0.3400,40.2900,0.0000
1997,107.7500,0.0000,107.7500,110.8367,-0.5700,23.0500,0.0000
1998,127.2500,0.0000,127.2500,110.9175,-0.9000,79.6700,0.0000
1999,135.2083,0.0000,135.2083,111.3025,-0.5000,40.8700,0.0000
2000,122.9167,0.0000,122.9167,111.5083,-0.7200,34.9800,0.0000
2001,118.3333,0.0000,118.3333,111.7108,-0.6200,20.5700,0.0000
2002,115.5833,0.0000,115.5833,111.9100,-0.5500,20.6900,0.0000
2003,116.5417,0.0000,116.5417,112.2642,-0.5100,21.5500,0.0000
2004,112.9583,0.0000,112.9583,112.6000,-0.4500,22.9000,0.0000
2005,110.2500,0.0000,110.2500,112.9792,-0.5400,20.9600,0.0000
2006,109.3333,0.0000,109.3333,113.0917,-0.4400,31.4300,0.0000
2007,109.0417,0.0000,109.0417,112.8008,-0.5100,29.5600,0.0000
2008,113.0417,0.0000,113.0417,112.9567,-0.5000,74.1300,0.0000
2009,146.0833,0.0000,146.0833,113.9275,-0.4300,48.6000,0.0000
2010,127.6250,0.0000,127.6250,114.5675,-0.4900,27.2300,0.0000
2011,122.7083,0.0000,122.7083,115.1542,-0.6000,22.8500,0.0000
2012,121.0417,0.0000,121.0417,115.7833,-0.5600,24.4100,0.0000
2013,119.2083,0.0000,119.2083,116.4258,-0.5400,21.1300,0.0000
2014,116.7500,0.0000,116.7500,117.0492,-0.5400,19.5000,0.0000
2015,117.0833,0.0000,117.0833,117.6100,-0.7300,26.2100,0.0000
2016,117.1250,0.0000,117.1250,118.2050,-0.5800,24.8400,0.0000
2017,114.4583,0.0000,114.4583,117.9192,-0.5800,23.1700,0.0000
2018,111.5833,0.0000,111.5833,117.6975,-0.7000,25.2500,0.0000
2019,132.3750,0.0000,132.3750,118.0758,-1.3100,117.9100,0.0000
2020,135.7917,0.0000,135.7917,118.5608,-0.5300,40.9900,0.0000
2021,124.4167,0.0000,124.4167,118.8658,-0.6900,20.1100,0.0000
2022,115.0833,0.0000,115.0833,119.0058,-0.5300,29.6900,0.0000
2023,116.8333,0.0000,116.8333,119.1942,-0.5100,22.1700,0.0000
2024,109.7500,0.0000,109.7500,119.2350,-0.7200,26.3800,0.0000
2025,106.7917,0.0000,106.7917,119.3050,-0.4200,30.3200,0.0000
2026,104.8750,0.0000,104.8750,119.3633,-0.5000,30.0900,0.0000
2027,102.1667,0.0000,102.1667,118.9092,-0.3800,34.9100,0.0000
2028,97.8750,0.0000,97.8750,118.1125,-0.5000,22.8100,0.0000
2029,103.4583,0.0000,103.4583,117.6967,-0.9600,81.0300,0.0000
2030,136.6250,0.0000,136.6250,118.0242,-0.8300,54.7000,0.0000
2031,121.0000,0.0000,121.0000,118.0942,-0.6100,32.7100,0.0000
2032,112.5000,0.0000,112.5000,118.0050,-0.5600,28.8100,0.0000
2033,105.9583,0.0000,105.9583,117.8675,-0.4200,24.1800,0.0000
2034,103.6667,0.0000,103.6667,117.6842,-0.4000,37.0900,0.0000
2035,98.7917,0.0000,98.7917,117.3842,-0.4500,24.9700,0.0000
2036,93.3333,0.0000,93.3333,117.0000,-0.4300,24.9000,0.0000
2037,87.9583,0.0000,87.9583,116.5292,-0.5800,33.2900,0.0000
2038,83.0417,0.0000,83.0417,115.2442,-0.4400,38.8900,0.0000
2039,80.8750,0.0000,80.8750,114.1733,-0.5900,36.0500,0.0000
2040,110.2083,0.0000,110.2083,113.8408,-0.1100,120.7400,0.0000
2041,112.5833,0.0000,112.5833,113.6700,-0.4000,67.3800,0.0000
2042,101.0000,0.0000,101.0000,113.2817,-0.5100,34.3200,0.0000
2043,96.2083,0.0000,96.2083,112.8492,-0.5100,33.4800,0.0000
2044,91.5833,0.0000,91.5833,112.3658,-0.4200,34.3400,0.0000
2045,86.5417,0.0000,86.5417,111.8608,-0.5300,28.3900,0.0000
2046,81.6250,0.0000,81.6250,111.2958,-0.4900,32.1900,0.0000
2047,81.3333,0.0000,81.3333,110.7675,-0.5400,30.9300,0.0000
2048,79.5417,0.0000,79.5417,109.8133,-0.4800,31.0800,0.0000
2049,77.5833,0.0000,77.5833,108.6608,-0.5600,43.6900,0.0000
2050,91.3750,0.0000,91.3750,108.0300,-0.7200,109.6800,0.0000
2051,125.6250,0.0000,125.6250,108.1758,-0.4800,55.7200,0.0000
2052,116.5833,0.0000,116.5833,108.1958,-0.6300,41.3400,0.0000
2053,111.6250,0.0000,111.6250,108.0975,-0.6100,20.0900,0.0000
2054,111.4583,0.0000,111.4583,108.0675,-0.5800,24.4500,0.0000
2055,111.8750,0.0000,111.8750,108.1000,-0.5300,21.5300,0.0000
2056,110.7500,0.0000,110.7500,108.1283,-0.6000,32.0700,0.0000
2057,109.5833,0.0000,109.5833,108.1392,-0.5300,31.9600,0.0000
2058,110.6667,0.0000,110.6667,108.0917,-0.4200,33.6800,0.0000
2059,110.2500,0.0000,110.2500,107.3750,-0.4900,30.1500,0.0000
2060,111.2500,0.0000,111.2500,107.0475,-0.7000,28.1100,0.0000
2061,140.6667,0.0000,140.6667,107.4067,-1.0900,58.9200,0.0000
2062,138.1250,0.0000,138.1250,107.7483,-0.7600,37.6600,0.0000
2063,128.8750,0.0000,128.8750,107.9417,-0.5900,24.8000,0.0000
2064,125.3750,0.0000,125.3750,108.1142,-0.4300,29.0200,0.0000
2065,122.2083,0.0000,122.2083,108.2167,-0.6500,29.6700,0.0000
2066,125.5000,0.0000,125.5000,108.3842,-0.5600,23.0600,0.0000
2067,124.2917,0.0000,124.2917,108.5808,-0.9000,31.9400,0.0000
2068,124.2083,0.0000,124.2083,108.8333,-0.5300,26.0900,0.0000
2069,120.7500,0.0000,120.7500,108.6008,-0.5900,22.0500,0.0000
2070,119.0833,0.0000,119.0833,108.2667,-0.5500,25.7100,0.0000
2071,130.6250,0.0000,130.6250,108.3908,-0.9500,86.6300,0.0000
2072,146.0833,0.0000,146.0833,109.0108,-0.5400,32.3700,0.0000
2073,131.4583,0.0000,131.4583,109.3033,-0.9100,36.5600,0.0000
2074,125.3750,0.0000,125.3750,109.6158,-0.6000,21.3200,0.0000
2075,125.9167,0.0000,125.9167,109.9983,-0.6100,22.3400,0.0000
2076,123.0833,0.0000,123.0833,110.3625,-0.8700,30.8200,0.0000
2077,123.4583,0.0000,123.4583,110.7883,-0.4400,33.7100,0.0000
2078,118.5833,0.0000,118.5833,111.2025,-0.5900,21.9800,0.0000
2079,117.7083,0.0000,117.7083,111.4875,-0.4900,31.9400,0.0000
2080,115.4583,0.0000,115.4583,111.0642,-0.4200,26.1100,0.0000
2081,113.0417,0.0000,113.0417,110.9050,-0.5800,31.4500,0.0000
2082,146.2500,0.0000,146.2500,111.5800,-0.5000,52.1600,0.0000
2083,137.0000,0.0000,137.0000,112.2008,-0.7400,23.7000,0.0000
2084,125.8750,0.0000,125.8750,112.6450,-0.5500,24.0600,0.0000
2085,123.4167,0.0000,123.4167,113.1375,-0.6000,20.7800,0.0000
2086,120.3750,0.0000,120.3750,113.6783,-0.7400,26.0700,0.0000
2087,118.0417,0.0000,118.0417,114.2800,-0.4300,23.6700,0.0000
2088,114.4583,0.0000,114.4583,114.9083,-0.8600,33.6500,0.0000
2089,112.3750,0.0000,112.3750,115.5383,-0.5600,24.1100,0.0000
2090,109.7500,0.0000,109.7500,115.5292,-0.4300,23.2400,0.0000
2091,105.9167,0.0000,105.9167,115.3958,-0.3100,41.0600,0.0000
2092,122.6250,0.0000,122.6250,115.8283,-0.3600,78.0900,0.0000
2093,136.0000,0.0000,136.0000,116.6242,-0.4900,44.6300,0.0000
2094,117.6250,0.0000,117.6250,117.1450,-0.5900,24.5600,0.0000
2095,111.7083,0.0000,111.7083,117.6483,-0.4500,29.1900,0.0000
2096,109.7500,0.0000,109.7500,118.2108,-0.6500,30.1700,0.0000
2097,103.0000,0.0000,103.0000,118.6442,-0.4500,24.8200,0.0000
2098,99.3333,0.0000,99.3333,119.0400,-0.4800,29.3200,0.0000
2099,92.8333,0.0000,92.8333,119.3450,-0.5100,25.1700,0.0000
2100,92.2500,0.0000,92.2500,119.3625,-0.5000,24.0400,0.0000
2101,89.7500,0.0000,89.7500,118.6450,-0.4800,21.1200,0.0000
2102,83.8750,0.0000,83.8750,117.9908,-0.1700,62.6200,0.0000
2103,122.8333,0.0000,122.8333,118.2150,-0.4900,63.6400,0.0000
